Station Names,YEAR,Month,Max Temp,Min Temp,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Station Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Rainfall
Jessore,1976,8,34.4,24.9,87,2.7,5.6,4.6,41936,420062.7,562498.8,23.17,89.22,7,1976.08,278
Jessore,1977,8,34.5,26,85,3.1,5,5.8,41936,420062.7,562498.8,23.17,89.22,7,1977.08,99
Jessore,1978,8,32.5,25.9,87,2.3,6.2,4.7,41936,420062.7,562498.8,23.17,89.22,7,1978.08,269
Jessore,1979,8,35.5,26.1,85,3.2,6.4,4.4,41936,420062.7,562498.8,23.17,89.22,7,1979.08,394
Jessore,1980,8,36.6,26.3,86,3.5,6.3,4.2,41936,420062.7,562498.8,23.17,89.22,7,1980.08,309
Jessore,1981,8,34.4,26.1,85,3,6.4,5.2,41936,420062.7,562498.8,23.17,89.22,7,1981.08,292
Jessore,1982,8,33.4,25.6,87,3.5,6.8,4.7,41936,420062.7,562498.8,23.17,89.22,7,1982.08,195
Jessore,1983,8,34,25.8,88,3.6,6.1,4.5,41936,420062.7,562498.8,23.17,89.22,7,1983.08,465
Jessore,1984,8,34.8,25.6,88,3,6.4,3.1,41936,420062.7,562498.8,23.17,89.22,7,1984.08,365
Jessore,1985,8,35,25.8,87,2.4,6.4,4.6,41936,420062.7,562498.8,23.17,89.22,7,1985.08,300
Jessore,1986,8,35.4,25.6,85,2.5,5.8,4.7,41936,420062.7,562498.8,23.17,89.22,7,1986.08,181
Jessore,1987,8,35.5,26.1,87,2.8,6.4,3.9,41936,420062.7,562498.8,23.17,89.22,7,1987.08,768
Jessore,1988,8,34.2,26.2,88,3,6.6,2.8,41936,420062.7,562498.8,23.17,89.22,7,1988.08,307
Jessore,1989,8,34,26.1,85,2.6,6.2,6.2,41936,420062.7,562498.8,23.17,89.22,7,1989.08,88
Jessore,1990,8,35,26,85,2.7,6,5.7,41936,420062.7,562498.8,23.17,89.22,7,1990.08,137
Jessore,1991,8,36,26.1,87,2.2,6.3,4.6,41936,420062.7,562498.8,23.17,89.22,7,1991.08,543
Jessore,1992,8,34.8,25.8,87,2.3,5.9,5.1,41936,420062.7,562498.8,23.17,89.22,7,1992.08,152
Jessore,1993,8,34.8,26.2,88,1.9,6.5,2.9,41936,420062.7,562498.8,23.17,89.22,7,1993.08,213
Jessore,1994,8,34.5,25.9,86,2.1,6.5,4.3,41936,420062.7,562498.8,23.17,89.22,7,1994.08,253
Jessore,1995,8,34,26.1,85,2.6,6.4,4.2,41936,420062.7,562498.8,23.17,89.22,7,1995.08,288
Jessore,1996,8,34.3,25.7,89,1.2,6.3,3.2,41936,420062.7,562498.8,23.17,89.22,7,1996.08,380
Jessore,1997,8,36.6,26.2,88,1.9,6.2,3.6,41936,420062.7,562498.8,23.17,89.22,7,1997.08,227
Jessore,1998,8,35,26.5,88,0.9,6,3.7,41936,420062.7,562498.8,23.17,89.22,7,1998.08,209
Jessore,1999,8,35.2,25.9,88,2.3,6.5,4.9,41936,420062.7,562498.8,23.17,89.22,7,1999.08,251
Jessore,2000,8,37,26,85,2,6.1,5.7,41936,420062.7,562498.8,23.17,89.22,7,2000.08,239
Jessore,2001,8,35.8,26.4,85,1.6,6.2,5.1,41936,420062.7,562498.8,23.17,89.22,7,2001.08,109
Jessore,2002,8,35,26.1,87,1.5,6.2,4.3,41936,420062.7,562498.8,23.17,89.22,7,2002.08,231
Jessore,2003,8,36,26.2,84,1.7,5.7,5.6,41936,420062.7,562498.8,23.17,89.22,7,2003.08,177
Jessore,2004,8,35.4,25.9,87,2.1,6.2,4.9,41936,420062.7,562498.8,23.17,89.22,7,2004.08,347
Jessore,2005,8,36.5,26.1,86,1.1,5.8,3.2,41936,420062.7,562498.8,23.17,89.22,7,2005.08,115
Jessore,2006,8,36.4,26,86,2.6,5.8,4.6,41936,420062.7,562498.8,23.17,89.22,7,2006.08,316
Jessore,2007,8,35.9,26.3,85,1.5,5.3,4.4,41936,420062.7,562498.8,23.17,89.22,7,2007.08,299
Jessore,2008,8,35.6,26.1,86,1.7,5.1,3.9,41936,420062.7,562498.8,23.17,89.22,7,2008.08,204
Jessore,2009,8,36,25.7,87,5.3,5.3,2.9,41936,420062.7,562498.8,23.17,89.22,7,2009.08,435
Jessore,2010,8,36.5,26.5,82,5.7,4.7,4.6,41936,420062.7,562498.8,23.17,89.22,7,2010.08,209
Jessore,2011,8,35.6,26,87,6.3,6.2,2.9,41936,420062.7,562498.8,23.17,89.22,7,2011.08,306
Jessore,2012,8,35.3,26.4,84,6.7,5.3,3.9,41936,420062.7,562498.8,23.17,89.22,7,2012.08,187
Jessore,2013,8,36.2,26,85,6.8,5.4,3.2,41936,420062.7,562498.8,23.17,89.22,7,2013.08,309
Jessore,1948,9,34.1,25.5,83,2.17962963,4.2,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1948.09,115
Jessore,1949,9,35.6,25.7,86,2.17962963,5,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1949.09,173
Jessore,1950,9,36.7,24.8,87,2.17962963,4.7,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1950.09,126
Jessore,1951,9,36.9,24.9,85,2.17962963,4.5,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1951.09,147
Jessore,1952,9,35.2,25.5,86,2.17962963,5.6,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1952.09,210
Jessore,1953,9,35,25.4,89,2.17962963,6.1,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1953.09,301
Jessore,1954,9,34.4,25.9,88,2.17962963,5.9,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1954.09,159
Jessore,1955,9,33.9,25.4,89,2.17962963,6.1,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1955.09,82
Jessore,1956,9,33.9,25.3,91,2.17962963,5.7,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1956.09,282
Jessore,1957,9,35.6,25.7,89,2.17962963,5.3,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1957.09,82
Jessore,1958,9,36.6,25.4,85,2.17962963,5.8,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1958.09,85
Jessore,1959,9,33.3,25.4,92,2.17962963,6.9,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1959.09,276
Jessore,1960,9,34.9,25.8,86,0.8,5.9,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1960.09,171
Jessore,1961,9,34.1,25.8,85,1.2,5.4,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1961.09,147
Jessore,1962,9,34.9,25.7,84,0.6,5.3,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1962.09,199
Jessore,1963,9,35.9,25.9,84,1,5.6,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1963.09,248
Jessore,1964,9,34.4,26,90,0.8,5.9,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1964.09,129
Jessore,1965,9,34.6,25.8,86,0.8,5.6,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1965.09,172
Jessore,1966,9,35.2,24.5,86,1.7,5.6,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,1966.09,49
Jessore,1967,9,33.4,25.6,87,2.5,5.6,5.2,41936,420062.7,562498.8,23.17,89.22,7,1967.09,239
Jessore,1968,9,35.7,26.1,83,3,5.6,6.7,41936,420062.7,562498.8,23.17,89.22,7,1968.09,156
Jessore,1969,9,34.6,25.3,85,2.6,5.6,6.3,41936,420062.7,562498.8,23.17,89.22,7,1969.09,428
Jessore,1970,9,34.2,25.6,86,2.7,6.2,5.4,41936,420062.7,562498.8,23.17,89.22,7,1970.09,490
Jessore,1971,9,36.1,25.7,86,2.5,6.1,5.6,41936,420062.7,562498.8,23.17,89.22,7,1971.09,313
Jessore,1972,9,35.8,24.7,84,1.9,4.7,5.9,41936,420062.7,562498.8,23.17,89.22,7,1972.09,131
Jessore,1973,9,33.6,25.5,87,2.1,5.8,3.6,41936,420062.7,562498.8,23.17,89.22,7,1973.09,226
Jessore,1974,9,34.6,25.2,87,2,5.2,5.2,41936,420062.7,562498.8,23.17,89.22,7,1974.09,225
Jessore,1975,9,34,25.3,87,2.3,5.6,4.7,41936,420062.7,562498.8,23.17,89.22,7,1975.09,150
Jessore,1976,9,34.3,25.3,85,2.9,4.6,5,41936,420062.7,562498.8,23.17,89.22,7,1976.09,132
Jessore,1977,9,35.2,25.7,85,1.7,4.5,5.7,41936,420062.7,562498.8,23.17,89.22,7,1977.09,224
Jessore,1978,9,33.2,25.5,86,1.8,5.6,3.1,41936,420062.7,562498.8,23.17,89.22,7,1978.09,202
Jessore,1979,9,37.2,25.8,84,2,5.6,5.4,41936,420062.7,562498.8,23.17,89.22,7,1979.09,402
Jessore,1980,9,34.4,26.1,82,2.6,6.2,6,41936,420062.7,562498.8,23.17,89.22,7,1980.09,85
Jessore,1981,9,34.8,25.1,86,2.2,6.2,4.1,41936,420062.7,562498.8,23.17,89.22,7,1981.09,251
Jessore,1982,9,36,25.2,83,2.3,5.5,5.6,41936,420062.7,562498.8,23.17,89.22,7,1982.09,232
Jessore,1983,9,34.6,25.8,87,2.9,6,4.4,41936,420062.7,562498.8,23.17,89.22,7,1983.09,255
Jessore,1984,9,34.7,25.2,84,2,4.9,5,41936,420062.7,562498.8,23.17,89.22,7,1984.09,168
Jessore,1985,9,33.8,25.4,87,2,6.1,4.7,41936,420062.7,562498.8,23.17,89.22,7,1985.09,237
Jessore,1986,9,35.8,24.6,89,2.9,6,3.9,41936,420062.7,562498.8,23.17,89.22,7,1986.09,606
Jessore,1987,9,34.5,26.1,86,2,6,3.6,41936,420062.7,562498.8,23.17,89.22,7,1987.09,196
Jessore,1988,9,35.2,25.9,85,1.9,5.7,5.7,41936,420062.7,562498.8,23.17,89.22,7,1988.09,113
Jessore,1989,9,34,25.5,88,1.8,5.6,3.8,41936,420062.7,562498.8,23.17,89.22,7,1989.09,168
Jessore,1990,9,35.5,25.6,88,2.3,6.2,4.7,41936,420062.7,562498.8,23.17,89.22,7,1990.09,196
Jessore,1991,9,35,25.6,88,1.3,6.4,4.1,41936,420062.7,562498.8,23.17,89.22,7,1991.09,216
Jessore,1992,9,35.5,24.9,86,1.9,5.2,6,41936,420062.7,562498.8,23.17,89.22,7,1992.09,204
Jessore,1993,9,35.6,25.2,88,1.7,6,3.9,41936,420062.7,562498.8,23.17,89.22,7,1993.09,336
Jessore,1994,9,36.6,25,81,1.6,5,6.3,41936,420062.7,562498.8,23.17,89.22,7,1994.09,83
Jessore,1995,9,34.8,25.8,86,2.4,6.2,3.9,41936,420062.7,562498.8,23.17,89.22,7,1995.09,270
Jessore,1996,9,37,25.5,87,0.6,5.2,5.7,41936,420062.7,562498.8,23.17,89.22,7,1996.09,195
Jessore,1997,9,35,25.3,89,1,5.6,4,41936,420062.7,562498.8,23.17,89.22,7,1997.09,361
Jessore,1998,9,37,25.7,86,0.7,4.8,4.5,41936,420062.7,562498.8,23.17,89.22,7,1998.09,174
Jessore,1999,9,34.9,25.5,88,1.8,6.2,5.1,41936,420062.7,562498.8,23.17,89.22,7,1999.09,301
Jessore,2000,9,35.2,25.2,87,1.4,5.7,6.1,41936,420062.7,562498.8,23.17,89.22,7,2000.09,467
Jessore,2001,9,36,25.6,86,0.8,5.6,5,41936,420062.7,562498.8,23.17,89.22,7,2001.09,137
Jessore,2002,9,35.6,25.4,87,1.3,5.6,5.2,41936,420062.7,562498.8,23.17,89.22,7,2002.09,221
Jessore,2003,9,35.1,25.7,87,1,5.8,4.2,41936,420062.7,562498.8,23.17,89.22,7,2003.09,148
Jessore,2004,9,35,25.3,88,1.7,6.1,3.7,41936,420062.7,562498.8,23.17,89.22,7,2004.09,917
Jessore,2005,9,36,25.8,85,1.4,5.4,4.4,41936,420062.7,562498.8,23.17,89.22,7,2005.09,194
Jessore,2006,9,36,25.7,87,1.7,5.4,4.7,41936,420062.7,562498.8,23.17,89.22,7,2006.09,400
Jessore,2007,9,36.2,25.9,86,1.5,5.6,3.8,41936,420062.7,562498.8,23.17,89.22,7,2007.09,259
Jessore,2008,9,35.8,25.4,87,1.5,4.9,4.3,41936,420062.7,562498.8,23.17,89.22,7,2008.09,415
Jessore,2009,9,36.4,25.6,84,6,4.2,4,41936,420062.7,562498.8,23.17,89.22,7,2009.09,165
Jessore,2010,9,35.4,25.7,84,6.7,4.6,4.1,41936,420062.7,562498.8,23.17,89.22,7,2010.09,195
Jessore,2011,9,36.9,25.6,85,6.9,5.3,3.4,41936,420062.7,562498.8,23.17,89.22,7,2011.09,227
Jessore,2012,9,36,25.9,85,5.5,4.6,4.5,41936,420062.7,562498.8,23.17,89.22,7,2012.09,271
Jessore,2013,9,35.8,25.9,85,5.5,4.6,3.6,41936,420062.7,562498.8,23.17,89.22,7,2013.09,322
Jessore,1948,10,32.9,23.2,82,1.077777778,3.7,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1948.1,132
Jessore,1949,10,36.4,23.6,82,1.077777778,2.8,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1949.1,216
Jessore,1950,10,34.3,22.7,88,1.077777778,4.9,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1950.1,55
Jessore,1951,10,37,23.4,86,1.077777778,3.2,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1951.1,224
Jessore,1952,10,35.2,22.9,86,1.077777778,3.2,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1952.1,117
Jessore,1953,10,33.9,23,84,1.077777778,4.1,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1953.1,12
Jessore,1954,10,34.4,22.1,86,1.077777778,3.6,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1954.1,110
Jessore,1955,10,34.4,23.5,89,1.077777778,4.8,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1955.1,54
Jessore,1956,10,34.4,23.5,89,1.077777778,4.5,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1956.1,24
Jessore,1957,10,35,22.8,87,1.077777778,4,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1957.1,60
Jessore,1958,10,35,24.1,82,1.077777778,4.3,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1958.1,37
Jessore,1959,10,32.8,23.8,90,1.077777778,5,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1959.1,511
Jessore,1960,10,34.8,23.4,78,0.4,3.2,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1960.1,117
Jessore,1961,10,34.2,23.6,80,0.6,3.9,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1961.1,70
Jessore,1962,10,33.4,22.5,79,0.3,3.9,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1962.1,242
Jessore,1963,10,34.3,23.6,82,0.9,3.9,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1963.1,185
Jessore,1964,10,34,24.5,88,0.8,5.1,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1964.1,440
Jessore,1965,10,33.6,23.1,81,0.3,3.7,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1965.1,114
Jessore,1966,10,33.1,21.8,82,0.8,3.7,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1966.1,216
Jessore,1967,10,33.7,22.5,77,1.4,3.7,9,41936,420062.7,562498.8,23.17,89.22,7,1967.1,65
Jessore,1968,10,33.3,22.9,80,1.6,3.7,7.4,41936,420062.7,562498.8,23.17,89.22,7,1968.1,135
Jessore,1969,10,37.7,23.1,78,0.9,3.2,8.8,41936,420062.7,562498.8,23.17,89.22,7,1969.1,47
Jessore,1970,10,37.1,23.6,84,1.4,4,7.3,41936,420062.7,562498.8,23.17,89.22,7,1970.1,339
Jessore,1971,10,32.9,25.6,82,0.9,3.7,6.9,41936,420062.7,562498.8,23.17,89.22,7,1971.1,112
Jessore,1972,10,35.5,22.8,76,0.9,2.8,7.7,41936,420062.7,562498.8,23.17,89.22,7,1972.1,17
Jessore,1973,10,34,23.6,84,1.2,4,6.4,41936,420062.7,562498.8,23.17,89.22,7,1973.1,131
Jessore,1974,10,35.2,24.4,82,0.9,4.3,7,41936,420062.7,562498.8,23.17,89.22,7,1974.1,99
Jessore,1975,10,34.7,24.5,84,1.1,4,6.4,41936,420062.7,562498.8,23.17,89.22,7,1975.1,215
Jessore,1976,10,34.8,22.8,76,1.4,2.8,6.9,41936,420062.7,562498.8,23.17,89.22,7,1976.1,11
Jessore,1977,10,34,22.8,80,1.2,2.9,7.9,41936,420062.7,562498.8,23.17,89.22,7,1977.1,93
Jessore,1978,10,32.9,23.2,82,0.9,3.7,5.9,41936,420062.7,562498.8,23.17,89.22,7,1978.1,112
Jessore,1979,10,34.4,23.7,76,1.5,2.8,8.2,41936,420062.7,562498.8,23.17,89.22,7,1979.1,119
Jessore,1980,10,33.5,22.7,78,1.5,3.3,7,41936,420062.7,562498.8,23.17,89.22,7,1980.1,119
Jessore,1981,10,34.3,22.7,71,0.7,2.5,8.4,41936,420062.7,562498.8,23.17,89.22,7,1981.1,0
Jessore,1982,10,35.2,22.1,76,0.9,3,7.8,41936,420062.7,562498.8,23.17,89.22,7,1982.1,5
Jessore,1983,10,35,23.7,85,1.4,4,5.2,41936,420062.7,562498.8,23.17,89.22,7,1983.1,152
Jessore,1984,10,34.5,23.8,80,1,3.9,5.3,41936,420062.7,562498.8,23.17,89.22,7,1984.1,54
Jessore,1985,10,34.6,23.2,78,1,3.1,7.4,41936,420062.7,562498.8,23.17,89.22,7,1985.1,189
Jessore,1986,10,33.2,22.5,84,1.2,3.4,6.3,41936,420062.7,562498.8,23.17,89.22,7,1986.1,228
Jessore,1987,10,36.5,23.5,81,0.7,2.6,7.6,41936,420062.7,562498.8,23.17,89.22,7,1987.1,136
Jessore,1988,10,34.2,22.6,79,0.9,3.1,8,41936,420062.7,562498.8,23.17,89.22,7,1988.1,91
Jessore,1989,10,35.2,23.9,85,1,3.7,6.2,41936,420062.7,562498.8,23.17,89.22,7,1989.1,192
Jessore,1990,10,34.4,22,84,1.4,4.2,5.4,41936,420062.7,562498.8,23.17,89.22,7,1990.1,99
Jessore,1991,10,35,23.1,86,0.6,4.3,4.8,41936,420062.7,562498.8,23.17,89.22,7,1991.1,285
Jessore,1992,10,34.6,22.4,84,0.8,3.4,6.7,41936,420062.7,562498.8,23.17,89.22,7,1992.1,36
Jessore,1993,10,35.3,23.1,86,0.7,3.7,5.9,41936,420062.7,562498.8,23.17,89.22,7,1993.1,58
Jessore,1994,10,35.4,23,77,0.5,3.3,7.5,41936,420062.7,562498.8,23.17,89.22,7,1994.1,64
Jessore,1995,10,35,23.5,82,0.7,3.6,6.3,41936,420062.7,562498.8,23.17,89.22,7,1995.1,95
Jessore,1996,10,34.8,22.3,84,0.7,2.8,7.1,41936,420062.7,562498.8,23.17,89.22,7,1996.1,257
Jessore,1997,10,34.8,21.6,81,0.3,2.4,8,41936,420062.7,562498.8,23.17,89.22,7,1997.1,15
Jessore,1998,10,36.5,24.7,85,0.3,3.8,6.2,41936,420062.7,562498.8,23.17,89.22,7,1998.1,88
Jessore,1999,10,34.4,24.2,86,0.9,5.2,6.6,41936,420062.7,562498.8,23.17,89.22,7,1999.1,151
Jessore,2000,10,35.2,23.9,86,1,4.1,7.4,41936,420062.7,562498.8,23.17,89.22,7,2000.1,145
Jessore,2001,10,36.2,23.9,86,0.5,4.4,6,41936,420062.7,562498.8,23.17,89.22,7,2001.1,134
Jessore,2002,10,36.2,22.5,84,0.3,2.9,7.3,41936,420062.7,562498.8,23.17,89.22,7,2002.1,32
Jessore,2003,10,35.4,24,88,0.7,5.4,4.3,41936,420062.7,562498.8,23.17,89.22,7,2003.1,466
Jessore,2004,10,35,22.5,84,0.8,3.4,6.6,41936,420062.7,562498.8,23.17,89.22,7,2004.1,257
Jessore,2005,10,35.6,23.5,88,0.8,4.6,4.1,41936,420062.7,562498.8,23.17,89.22,7,2005.1,412
Jessore,2006,10,35.5,23.4,83,0.2,2.8,5.7,41936,420062.7,562498.8,23.17,89.22,7,2006.1,16
Jessore,2007,10,36,23,83,0.3,3.1,5.4,41936,420062.7,562498.8,23.17,89.22,7,2007.1,116
Jessore,2008,10,35.5,22.3,84,0.7,2.5,5.9,41936,420062.7,562498.8,23.17,89.22,7,2008.1,179
Jessore,2009,10,35.2,22,81,1.3,2.1,5.9,41936,420062.7,562498.8,23.17,89.22,7,2009.1,69
Jessore,2010,10,38.6,23.8,82,3.2,3.4,5.3,41936,420062.7,562498.8,23.17,89.22,7,2010.1,189
Jessore,2011,10,36.2,23.2,79,3.7,2,5.9,41936,420062.7,562498.8,23.17,89.22,7,2011.1,18
Jessore,2012,10,35.2,22.2,82,4,2.3,6,41936,420062.7,562498.8,23.17,89.22,7,2012.1,71
Jessore,2013,10,35,23.9,85,4.1,4.3,3.7,41936,420062.7,562498.8,23.17,89.22,7,2013.1,223
Jessore,1948,11,31.4,17.7,81,0.753703704,3.5,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1948.11,102
Jessore,1949,11,31.7,14.9,77,0.753703704,0.9,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1949.11,0
Jessore,1950,11,31.7,15.9,83,0.753703704,2.2,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1950.11,124
Jessore,1951,11,32.2,17.5,85,0.753703704,1.2,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1951.11,0
Jessore,1952,11,34.8,17.6,81,0.753703704,2.2,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1952.11,10
Jessore,1953,11,30.6,16.6,84,0.753703704,1.8,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1953.11,20
Jessore,1954,11,29.5,14.5,82,0.753703704,0.7,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1954.11,0
Jessore,1955,11,31.2,17.6,85,0.753703704,3.4,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1955.11,63
Jessore,1956,11,31.7,17.2,82,0.753703704,1.8,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1956.11,20
Jessore,1957,11,32.2,15.2,80,0.753703704,1.2,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1957.11,0
Jessore,1958,11,32.1,18.7,75,0.753703704,3,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1958.11,1
Jessore,1959,11,32.6,16.5,77,0.753703704,0.7,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1959.11,0
Jessore,1960,11,30.4,16.4,73,0.3,2.1,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1960.11,0
Jessore,1961,11,32.2,16.2,72,0.4,1.5,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1961.11,1
Jessore,1962,11,32.4,16.1,72,0.1,0.6,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1962.11,0
Jessore,1963,11,32.1,17.9,75,0.5,1.3,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1963.11,20
Jessore,1964,11,31.4,18.5,82,0.4,2.3,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1964.11,50
Jessore,1965,11,34.3,17.6,75,0.9,2,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1965.11,0
Jessore,1966,11,31.8,18.1,76,0.6,2,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,1966.11,10
Jessore,1967,11,30.6,14.7,68,0.9,2,10.1,41936,420062.7,562498.8,23.17,89.22,7,1967.11,0
Jessore,1968,11,31.6,17.6,76,1,2,8.4,41936,420062.7,562498.8,23.17,89.22,7,1968.11,55
Jessore,1969,11,32.5,17.3,72,0.7,2.1,9.3,41936,420062.7,562498.8,23.17,89.22,7,1969.11,27
Jessore,1970,11,32.1,17.1,72,1.2,2,9.5,41936,420062.7,562498.8,23.17,89.22,7,1970.11,10
Jessore,1971,11,31.1,25.7,77,0.7,2,7.5,41936,420062.7,562498.8,23.17,89.22,7,1971.11,15
Jessore,1972,11,32.8,16.5,70,0.9,2.2,8.6,41936,420062.7,562498.8,23.17,89.22,7,1972.11,1
Jessore,1973,11,31,18.1,81,1.3,2.8,6.9,41936,420062.7,562498.8,23.17,89.22,7,1973.11,45
Jessore,1974,11,32.5,19.3,72,0.7,2.4,8,41936,420062.7,562498.8,23.17,89.22,7,1974.11,9
Jessore,1975,11,31.1,17.4,75,1.3,2.6,7.2,41936,420062.7,562498.8,23.17,89.22,7,1975.11,7
Jessore,1976,11,33.6,18.5,73,0.6,2.3,7.5,41936,420062.7,562498.8,23.17,89.22,7,1976.11,4
Jessore,1977,11,33.3,19,77,0.9,3,7.1,41936,420062.7,562498.8,23.17,89.22,7,1977.11,30
Jessore,1978,11,31.1,17.7,77,0.7,2,7.7,41936,420062.7,562498.8,23.17,89.22,7,1978.11,15
Jessore,1979,11,33.5,20.8,71,0.7,2.5,7.8,41936,420062.7,562498.8,23.17,89.22,7,1979.11,14
Jessore,1980,11,32.4,17.2,68,0.8,1.5,8.4,41936,420062.7,562498.8,23.17,89.22,7,1980.11,0
Jessore,1981,11,34.4,16.3,74,0.9,1.5,8.2,41936,420062.7,562498.8,23.17,89.22,7,1981.11,0
Jessore,1982,11,33.5,16.8,74,0.8,1.9,7.3,41936,420062.7,562498.8,23.17,89.22,7,1982.11,21
Jessore,1983,11,34.5,18.1,72,1.1,2,8,41936,420062.7,562498.8,23.17,89.22,7,1983.11,0
Jessore,1984,11,31.5,16.2,70,0.5,1,8.4,41936,420062.7,562498.8,23.17,89.22,7,1984.11,0
Jessore,1985,11,32.6,17.4,76,0.6,1.6,7.5,41936,420062.7,562498.8,23.17,89.22,7,1985.11,0
Jessore,1986,11,32.5,19.4,84,1,2.6,6.3,41936,420062.7,562498.8,23.17,89.22,7,1986.11,159
Jessore,1987,11,32.5,18.8,77,0.9,3,5.9,41936,420062.7,562498.8,23.17,89.22,7,1987.11,5
Jessore,1988,11,32.8,17.7,76,1.2,2.3,7.2,41936,420062.7,562498.8,23.17,89.22,7,1988.11,99
Jessore,1989,11,32.6,17.1,77,0.4,2,8,41936,420062.7,562498.8,23.17,89.22,7,1989.11,0
Jessore,1990,11,33.2,18.5,80,0.7,2.9,6.7,41936,420062.7,562498.8,23.17,89.22,7,1990.11,126
Jessore,1991,11,31.6,16.3,78,0.3,2.1,6.6,41936,420062.7,562498.8,23.17,89.22,7,1991.11,0
Jessore,1992,11,34.2,17,78,0.4,2.4,6.5,41936,420062.7,562498.8,23.17,89.22,7,1992.11,3
Jessore,1993,11,31.8,18.1,81,0.2,1.3,7.1,41936,420062.7,562498.8,23.17,89.22,7,1993.11,4
Jessore,1994,11,32.4,17.8,76,0.3,2.8,5.8,41936,420062.7,562498.8,23.17,89.22,7,1994.11,2
Jessore,1995,11,33.7,18.6,78,1,2.8,5.9,41936,420062.7,562498.8,23.17,89.22,7,1995.11,113
Jessore,1996,11,33.8,17,80,0.1,1.1,7.8,41936,420062.7,562498.8,23.17,89.22,7,1996.11,5
Jessore,1997,11,34,18.6,80,0.2,1.9,6.5,41936,420062.7,562498.8,23.17,89.22,7,1997.11,14
Jessore,1998,11,34.2,20.2,83,0.5,2.5,6.7,41936,420062.7,562498.8,23.17,89.22,7,1998.11,118
Jessore,1999,11,33.4,17.8,80,0.7,1.4,8.3,41936,420062.7,562498.8,23.17,89.22,7,1999.11,1
Jessore,2000,11,33.5,18.3,81,0.3,0.9,8.8,41936,420062.7,562498.8,23.17,89.22,7,2000.11,0
Jessore,2001,11,33,19.4,83,0.1,2.3,5.7,41936,420062.7,562498.8,23.17,89.22,7,2001.11,14
Jessore,2002,11,33.2,18,83,0.5,2.4,6.9,41936,420062.7,562498.8,23.17,89.22,7,2002.11,112
